,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.class,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,Task,idx
4600,2020-02-25T01:12:37.318Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_0,4600,INPUT,text,q12_reimbursementDetails[0][],1,,,,,,,Reimbursement,14
4601,2020-02-25T01:12:41.412Z,vleno,Excel,copyCell,,2213,reimbursement.xlsx,Reimbursement details,D16,4601,,,,01-2213-00-5694-00010-B04-20-01,,,,,,,Reimbursement,14
4602,2020-02-25T01:12:43.590Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,2213,,,input_12_0_1,4602,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4603,2020-02-25T01:12:44.062Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_1,4603,INPUT,text,q12_reimbursementDetails[0][],2213,,,,,,,Reimbursement,14
4604,2020-02-25T01:12:46.761Z,vleno,Excel,copyCell,,0,reimbursement.xlsx,Reimbursement details,D16,4604,,,,01-2213-00-5694-00010-B04-20-01,,,,,,,Reimbursement,14
4605,2020-02-25T01:12:49.198Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,0,,,input_12_0_2,4605,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4606,2020-02-25T01:12:49.694Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_2,4606,INPUT,text,q12_reimbursementDetails[0][],0,,,,,,,Reimbursement,14
4607,2020-02-25T01:12:52.922Z,vleno,Excel,copyCell,,5694,reimbursement.xlsx,Reimbursement details,D16,4607,,,,01-2213-00-5694-00010-B04-20-01,,,,,,,Reimbursement,14
4608,2020-02-25T01:12:55.094Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,5694,,,input_12_0_3,4608,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4609,2020-02-25T01:12:55.510Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_3,4609,INPUT,text,q12_reimbursementDetails[0][],5694,,,,,,,Reimbursement,14
4610,2020-02-25T01:12:58.749Z,vleno,Excel,copyCell,,10,reimbursement.xlsx,Reimbursement details,D16,4610,,,,01-2213-00-5694-00010-B04-20-01,,,,,,,Reimbursement,14
4611,2020-02-25T01:13:00.822Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,10,,,input_12_0_4,4611,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4612,2020-02-25T01:13:01.190Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_4,4612,INPUT,text,q12_reimbursementDetails[0][],10,,,,,,,Reimbursement,14
4613,2020-02-25T01:13:03.961Z,vleno,Excel,copyCell,,B04,reimbursement.xlsx,Reimbursement details,D16,4613,,,,01-2213-00-5694-00010-B04-20-01,,,,,,,Reimbursement,14
4614,2020-02-25T01:13:05.974Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,B04,,,input_12_0_5,4614,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4615,2020-02-25T01:13:06.342Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_5,4615,INPUT,text,q12_reimbursementDetails[0][],B04,,,,,,,Reimbursement,14
4616,2020-02-25T01:13:09.189Z,vleno,Excel,copyCell,,20,reimbursement.xlsx,Reimbursement details,D16,4616,,,,01-2213-00-5694-00010-B04-20-01,,,,,,,Reimbursement,14
4617,2020-02-25T01:13:11.446Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,20,,,input_12_0_6,4617,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4618,2020-02-25T01:13:11.782Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_6,4618,INPUT,text,q12_reimbursementDetails[0][],20,,,,,,,Reimbursement,14
4619,2020-02-25T01:13:14.513Z,vleno,Excel,copyCell,,1,reimbursement.xlsx,Reimbursement details,D16,4619,,,,01-2213-00-5694-00010-B04-20-01,,,,,,,Reimbursement,14
4620,2020-02-25T01:13:16.526Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,1,,,input_12_0_7,4620,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4621,2020-02-25T01:13:16.879Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_7,4621,INPUT,text,q12_reimbursementDetails[0][],1,,,,,,,Reimbursement,14
4622,2020-02-25T01:13:19.121Z,vleno,Excel,copyCell,,"$2,400 ",reimbursement.xlsx,Reimbursement details,E16,4622,,,,2400,,,,,,,Reimbursement,14
4623,2020-02-25T01:13:21.598Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,"$2,400 ",,,input_12_0_8,4623,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,14
4624,2020-02-25T01:13:22.047Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_8,4624,INPUT,text,q12_reimbursementDetails[0][],"$2,400 ",,,,,,,Reimbursement,14
4625,2020-02-25T01:13:23.224Z,vleno,Chrome,clickButton,https://form.jotform.com/200477494954062,,,,input_2,4625,BUTTON,submit,,,Submit,,,,,\n              Submit\n            ,Reimbursement,14
4626,2020-02-25T01:13:23.617Z,vleno,Chrome,form_submit,https://submit.jotform.com/submit/200477494954062/,,,,,4626,,,,,,,,,,,Reimbursement,14
4627,2020-02-25T01:13:28.334Z,vleno,Chrome,clickLink,https://submit.jotform.com/submit/200477494954062/,,,,,4627,A,,,,Add another response,,https://form.jotform.com/200477494954062,,,Add another response,Reimbursement,14
4628,2020-02-25T01:13:28.385Z,vleno,Chrome,createNewTab,,,,,260,4628,,,,,,,,,,,Reimbursement,14
4629,2020-02-25T01:13:33.213Z,vleno,Excel,selectWorksheet,,,reimbursement.xlsx,Student details,,4629,,,,,,,,,,,Reimbursement,14
4630,2019-02-22 10:06:44.601000+11:00,,Excel,openFile,,,data.xls,Sheet1,,4630,,,,,,,,,,,CopyPasteStuff,777
4631,2019-02-22 10:06:53.067000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,4631,,,,,,,,,,,CopyPasteStuff,777
4632,2019-02-22 10:06:54.907000+11:00,,Chrome,insertValue,,,,,,4632,,,,Frank01,username,,,,,,CopyPasteStuff,777
4633,2019-02-22 10:07:06.085000+11:00,,Chrome,insertValue,,,,,,4633,,,,LittleFrank123,password,,,,,,CopyPasteStuff,777
4634,2019-02-22 10:07:24.860000+11:00,,Chrome,clickButton,,,,,,4634,,,,,confirm,,,,,,CopyPasteStuff,777
4635,2019-02-22 10:07:27.396000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,4635,,,,,,,,,,,CopyPasteStuff,777
4636,2019-02-22 10:07:30.399000+11:00,,Chrome,clickButton,,,,,,4636,,,,,Button1,,,,,,CopyPasteStuff,777
4637,2019-02-22 10:07:34.690000+11:00,,Chrome,clickButton,,,,,,4637,,,,,B2,,,,,,CopyPasteStuff,777
4638,2019-02-22 10:07:38.459000+11:00,,Chrome,insertValue,,,,,,4638,,,,182381,ID,,,,,,CopyPasteStuff,777
4639,2019-02-22 10:07:41.735000+11:00,,Excel,copy,,,,,B1,4639,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,777
4640,2019-02-22 10:07:45.291000+11:00,,Chrome,paste,,,,,,4640,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,777
4641,2019-02-22 10:07:48.719000+11:00,,Excel,copy,,,,,B2,4641,,,,Melbourne 123,,,,,,,CopyPasteStuff,777
4642,2019-02-22 10:07:52.572000+11:00,,Chrome,paste,,,,,,4642,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,777
4643,2019-02-22 10:07:55.872000+11:00,,Chrome,clickButton,,,,,,4643,,,,,OK,,,,,,CopyPasteStuff,777
4644,2019-10-21T00:36:14.573Z,vleno,Excel,copyCell,,Adrian,StudentRecords.xlsx,Sheet1,A22,4644,,,,Adrian,,,,,,,StudentRecord,20
4645,2019-10-21T00:36:16.385Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Adrian,,,,4645,INPUT,text,SingleLine,,,,,,,,StudentRecord,20
4646,2019-10-21T00:36:16.754Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4646,INPUT,text,SingleLine,Adrian,,,,,,,StudentRecord,20
4647,2019-10-21T00:36:18.988Z,vleno,Excel,copyCell,,Gomez,StudentRecords.xlsx,Sheet1,B22,4647,,,,Gomez,,,,,,,StudentRecord,20
4648,2019-10-21T00:36:20.857Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Gomez,,,,4648,INPUT,text,SingleLine,Adrian ,,,,,,,StudentRecord,20
4649,2019-10-21T00:36:21.297Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4649,INPUT,text,SingleLine,Adrian Gomez,,,,,,,StudentRecord,20
4650,2019-10-21T00:36:23.391Z,vleno,Excel,copyCell,,14/04/1999,StudentRecords.xlsx,Sheet1,C22,4650,,,,14/04/1999,,,,,,,StudentRecord,20
4651,2019-10-21T00:36:24.890Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,14/04/1999,,,Date-date,4651,INPUT,text,date,,,,,,,,StudentRecord,20
4652,2019-10-21T00:36:28.439Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,4652,INPUT,text,date,14-04-1999,,,,,,,StudentRecord,20
4653,2019-10-21T00:36:30.558Z,vleno,Excel,copyCell,,+61 212 459 2616,StudentRecords.xlsx,Sheet1,D22,4653,,,,+61 212 459 2616,,,,,,,StudentRecord,20
4654,2019-10-21T00:36:32.137Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 212 459 2616,,,PhoneNumber,4654,INPUT,text,countrycode,,,,,,,,StudentRecord,20
4655,2019-10-21T00:36:37.321Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,4655,INPUT,text,countrycode,212-459-2616,,,,,,,StudentRecord,20
4656,2019-10-21T00:36:39.706Z,vleno,Excel,copyCell,,agomez@gmail.com,StudentRecords.xlsx,Sheet1,E22,4656,,,,agomez@gmail.com,,,,,,,StudentRecord,20
4657,2019-10-21T00:36:48.147Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,agomez@gmail.com,,,,4657,INPUT,text,Email,,,,,,,,StudentRecord,20
4658,2019-10-21T00:36:48.410Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4658,INPUT,text,Email,agomez@gmail.com,,,,,,,StudentRecord,20
4659,2019-10-21T00:36:50.908Z,vleno,Excel,copyCell,,Portugal,StudentRecords.xlsx,Sheet1,F22,4659,,,,Portugal,,,,,,,StudentRecord,20
4660,2019-10-21T00:36:52.554Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Portugal,,,,4660,INPUT,text,SingleLine1,,,,,,,,StudentRecord,20
4661,2019-10-21T00:36:52.801Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4661,INPUT,text,SingleLine1,Portugal,,,,,,,StudentRecord,20
4662,2019-10-21T00:36:54.927Z,vleno,Excel,copyCell,,"411/205 Flinders Street, Melbourne, VIC 3000, Australia",StudentRecords.xlsx,Sheet1,G22,4662,,,,"411/205 Flinders Street, Melbourne, VIC 3000, Australia",,,,,,,StudentRecord,20
4663,2019-10-21T00:36:56.512Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"411/205 Flinders Street, Melbourne, VIC 3000, Australia",,,,4663,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord,20
4664,2019-10-21T00:36:59.658Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4664,INPUT,text,Address_AddressLine1,411/205 Flinders Street,,,,,,,StudentRecord,20
4665,2019-10-21T00:36:59.965Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"411/205 Flinders Street, Melbourne, VIC 3000, Australia",,,,4665,INPUT,text,Address_City,,,,,,,,StudentRecord,20
4666,2019-10-21T00:37:06.289Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4666,INPUT,text,Address_City,Melbourne,,,,,,,StudentRecord,20
4667,2019-10-21T00:37:07.168Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"411/205 Flinders Street, Melbourne, VIC 3000, Australia",,,,4667,INPUT,text,Address_Region,,,,,,,,StudentRecord,20
4668,2019-10-21T00:37:11.929Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4668,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord,20
4669,2019-10-21T00:37:12.832Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"411/205 Flinders Street, Melbourne, VIC 3000, Australia",,,,4669,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord,20
4670,2019-10-21T00:37:17.818Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4670,INPUT,text,Address_ZipCode,3000,,,,,,,StudentRecord,20
4671,2019-10-21T00:37:20.640Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,4671,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,20
4672,2019-10-21T00:37:20.641Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,4672,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,20
4673,2019-10-21T00:37:21.355Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4673,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord,20
4674,2019-10-21T00:37:29.661Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,4674,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord,20
4675,2019-02-22 13:41:06.979000+11:00,,Excel,openFile,,,data.xls,Sheet1,,4675,,,,,,,,,,,CopyPasteStuff,936
4676,2019-02-22 13:41:09.401000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,4676,,,,,,,,,,,CopyPasteStuff,936
4677,2019-02-22 13:41:27.684000+11:00,,Chrome,insertValue,,,,,,4677,,,,Frank01,username,,,,,,CopyPasteStuff,936
4678,2019-02-22 13:41:41.507000+11:00,,Chrome,insertValue,,,,,,4678,,,,LittleFrank123,password,,,,,,CopyPasteStuff,936
4679,2019-02-22 13:41:47.875000+11:00,,Chrome,clickButton,,,,,,4679,,,,,confirm,,,,,,CopyPasteStuff,936
4680,2019-02-22 13:41:50.953000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,4680,,,,,,,,,,,CopyPasteStuff,936
4681,2019-02-22 13:41:57.304000+11:00,,Chrome,clickButton,,,,,,4681,,,,,Button1,,,,,,CopyPasteStuff,936
4682,2019-02-22 13:42:00.871000+11:00,,Chrome,clickButton,,,,,,4682,,,,,B2,,,,,,CopyPasteStuff,936
4683,2019-02-22 13:42:04.869000+11:00,,Chrome,insertValue,,,,,,4683,,,,182381,ID,,,,,,CopyPasteStuff,936
4684,2019-02-22 13:42:06.809000+11:00,,Excel,copy,,,,,B1,4684,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,936
4685,2019-02-22 13:42:10.254000+11:00,,Chrome,paste,,,,,,4685,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,936
4686,2019-02-22 13:42:12.211000+11:00,,Excel,copy,,,,,B2,4686,,,,Melbourne 123,,,,,,,CopyPasteStuff,936
4687,2019-02-22 13:42:17.064000+11:00,,Chrome,paste,,,,,,4687,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,936
4688,2019-02-22 13:42:21.692000+11:00,,Chrome,clickButton,,,,,,4688,,,,,OK,,,,,,CopyPasteStuff,936
4689,2019-10-21T00:50:24.801Z,vleno,Excel,copyCell,,Ai,StudentRecords.xlsx,Sheet1,A33,4689,,,,Ai,,,,,,,StudentRecord,31
4690,2019-10-21T00:50:26.169Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Ai,,,,4690,INPUT,text,SingleLine,,,,,,,,StudentRecord,31
4691,2019-10-21T00:50:26.450Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4691,INPUT,text,SingleLine,Ai,,,,,,,StudentRecord,31
4692,2019-10-21T00:50:28.785Z,vleno,Excel,copyCell,,Tsao,StudentRecords.xlsx,Sheet1,B33,4692,,,,Tsao,,,,,,,StudentRecord,31
4693,2019-10-21T00:50:30.169Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Tsao,,,,4693,INPUT,text,SingleLine,Ai ,,,,,,,StudentRecord,31
4694,2019-10-21T00:50:30.417Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4694,INPUT,text,SingleLine,Ai Tsao,,,,,,,StudentRecord,31
4695,2019-10-21T00:50:32.453Z,vleno,Excel,copyCell,,9/11/87,StudentRecords.xlsx,Sheet1,C33,4695,,,,9/11/87,,,,,,,StudentRecord,31
4696,2019-10-21T00:50:34.154Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,9/11/87,,,Date-date,4696,INPUT,text,date,,,,,,,,StudentRecord,31
4697,2019-10-21T00:50:37.703Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,4697,INPUT,text,date,9/11/87,,,,,,,StudentRecord,31
4698,2019-10-21T00:50:40.077Z,vleno,Excel,copyCell,,+61 035 311 5923,StudentRecords.xlsx,Sheet1,D33,4698,,,,+61 035 311 5923,,,,,,,StudentRecord,31
4699,2019-10-21T00:50:41.833Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 035 311 5923,,,PhoneNumber,4699,INPUT,text,countrycode,,,,,,,,StudentRecord,31
4700,2019-10-21T00:50:46.762Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,4700,INPUT,text,countrycode,035-311-5923,,,,,,,StudentRecord,31
4701,2019-10-21T00:50:49.086Z,vleno,Excel,copyCell,,atsao@gmail.com,StudentRecords.xlsx,Sheet1,E33,4701,,,,atsao@gmail.com,,,,,,,StudentRecord,31
4702,2019-10-21T00:50:50.594Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,atsao@gmail.com,,,,4702,INPUT,text,Email,,,,,,,,StudentRecord,31
4703,2019-10-21T00:50:50.849Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4703,INPUT,text,Email,atsao@gmail.com,,,,,,,StudentRecord,31
4704,2019-10-21T00:50:53.019Z,vleno,Excel,copyCell,,China,StudentRecords.xlsx,Sheet1,F33,4704,,,,China,,,,,,,StudentRecord,31
4705,2019-10-21T00:50:54.657Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,China,,,,4705,INPUT,text,SingleLine1,,,,,,,,StudentRecord,31
4706,2019-10-21T00:50:54.906Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4706,INPUT,text,SingleLine1,China,,,,,,,StudentRecord,31
4707,2019-10-21T00:50:56.874Z,vleno,Excel,copyCell,,"317 Bourke Street, Melbourne, VIC 3000, Australia",StudentRecords.xlsx,Sheet1,G33,4707,,,,"317 Bourke Street, Melbourne, VIC 3000, Australia",,,,,,,StudentRecord,31
4708,2019-10-21T00:50:58.465Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"317 Bourke Street, Melbourne, VIC 3000, Australia",,,,4708,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord,31
4709,2019-10-21T00:51:01.552Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4709,INPUT,text,Address_AddressLine1,317 Bourke Street,,,,,,,StudentRecord,31
4710,2019-10-21T00:51:01.809Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"317 Bourke Street, Melbourne, VIC 3000, Australia",,,,4710,INPUT,text,Address_City,,,,,,,,StudentRecord,31
4711,2019-10-21T00:51:07.153Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4711,INPUT,text,Address_City,Melbourne,,,,,,,StudentRecord,31
4712,2019-10-21T00:51:07.937Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"317 Bourke Street, Melbourne, VIC 3000, Australia",,,,4712,INPUT,text,Address_Region,,,,,,,,StudentRecord,31
4713,2019-10-21T00:51:13.129Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4713,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord,31
4714,2019-10-21T00:51:14.176Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"317 Bourke Street, Melbourne, VIC 3000, Australia",,,,4714,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord,31
4715,2019-10-21T00:51:21.986Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4715,INPUT,text,Address_ZipCode,3000,,,,,,,StudentRecord,31
4716,2019-10-21T00:51:24.784Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,4716,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,31
4717,2019-10-21T00:51:24.786Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,4717,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,31
4718,2019-10-21T00:51:25.403Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,4718,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord,31
4719,2019-10-21T00:51:30.252Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,4719,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord,31
4720,2019-02-22 15:08:36.082000+11:00,,Excel,openFile,,,data.xls,Sheet1,,4720,,,,,,,,,,,CopyPasteStuff,997
4721,2019-02-22 15:08:39.514000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,4721,,,,,,,,,,,CopyPasteStuff,997
4722,2019-02-22 15:08:53.351000+11:00,,Chrome,insertValue,,,,,,4722,,,,Frank01,username,,,,,,CopyPasteStuff,997
4723,2019-02-22 15:08:54.424000+11:00,,Chrome,insertValue,,,,,,4723,,,,LittleFrank123,password,,,,,,CopyPasteStuff,997
4724,2019-02-22 15:09:04.530000+11:00,,Chrome,clickButton,,,,,,4724,,,,,confirm,,,,,,CopyPasteStuff,997
4725,2019-02-22 15:09:07.525000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,4725,,,,,,,,,,,CopyPasteStuff,997
4726,2019-02-22 15:09:16.200000+11:00,,Chrome,clickButton,,,,,,4726,,,,,Button1,,,,,,CopyPasteStuff,997
4727,2019-02-22 15:09:19.574000+11:00,,Chrome,clickButton,,,,,,4727,,,,,B2,,,,,,CopyPasteStuff,997
4728,2019-02-22 15:09:21.045000+11:00,,Chrome,insertValue,,,,,,4728,,,,182381,ID,,,,,,CopyPasteStuff,997
4729,2019-02-22 15:09:23.432000+11:00,,Excel,copy,,,,,B1,4729,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,997
4730,2019-02-22 15:09:27.489000+11:00,,Chrome,paste,,,,,,4730,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,997
4731,2019-02-22 15:09:31.354000+11:00,,Excel,copy,,,,,B2,4731,,,,Melbourne 123,,,,,,,CopyPasteStuff,997
4732,2019-02-22 15:09:32.924000+11:00,,Chrome,paste,,,,,,4732,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,997
4733,2019-02-22 15:09:36.472000+11:00,,Chrome,clickButton,,,,,,4733,,,,,OK,,,,,,CopyPasteStuff,997
4734,2019-02-21 17:45:07.547000+11:00,,Excel,openFile,,,data.xls,Sheet1,,4734,,,,,,,,,,,CopyPasteStuff,73
4735,2019-02-21 17:45:15.644000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,4735,,,,,,,,,,,CopyPasteStuff,73
4736,2019-02-21 17:45:32.405000+11:00,,Chrome,insertValue,,,,,,4736,,,,Frank01,username,,,,,,CopyPasteStuff,73
4737,2019-02-21 17:45:32.405000+11:00,,Chrome,insertValue,,,,,,4737,,,,LittleFrank123,password,,,,,,CopyPasteStuff,73
4738,2019-02-21 17:45:43.241000+11:00,,Chrome,clickButton,,,,,,4738,,,,,confirm,,,,,,CopyPasteStuff,73
4739,2019-02-21 17:45:45.272000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,4739,,,,,,,,,,,CopyPasteStuff,73
4740,2019-02-21 17:45:55.553000+11:00,,Chrome,clickButton,,,,,,4740,,,,,Button1,,,,,,CopyPasteStuff,73
4741,2019-02-21 17:46:00.627000+11:00,,Chrome,clickButton,,,,,,4741,,,,,B2,,,,,,CopyPasteStuff,73
4742,2019-02-21 17:46:04.765000+11:00,,Chrome,insertValue,,,,,,4742,,,,182381,ID,,,,,,CopyPasteStuff,73
4743,2019-02-21 17:46:08.430000+11:00,,Excel,copy,,,,,B1,4743,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,73
4744,2019-02-21 17:46:11.194000+11:00,,Chrome,paste,,,,,,4744,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,73
4745,2019-02-21 17:46:14.635000+11:00,,Excel,copy,,,,,B2,4745,,,,Melbourne 123,,,,,,,CopyPasteStuff,73
4746,2019-02-21 17:46:16.949000+11:00,,Chrome,paste,,,,,,4746,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,73
4747,2019-02-21 17:46:19.038000+11:00,,Chrome,clickButton,,,,,,4747,,,,,OK,,,,,,CopyPasteStuff,73
4748,2019-02-22 07:29:06.523000+11:00,,Excel,openFile,,,data.xls,Sheet1,,4748,,,,,,,,,,,CopyPasteStuff,666
4749,2019-02-22 07:29:11.164000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,4749,,,,,,,,,,,CopyPasteStuff,666
4750,2019-02-22 07:29:21.590000+11:00,,Chrome,insertValue,,,,,,4750,,,,Frank01,username,,,,,,CopyPasteStuff,666
4751,2019-02-22 07:29:29.153000+11:00,,Chrome,insertValue,,,,,,4751,,,,LittleFrank123,password,,,,,,CopyPasteStuff,666
4752,2019-02-22 07:29:31.935000+11:00,,Chrome,clickButton,,,,,,4752,,,,,confirm,,,,,,CopyPasteStuff,666
